task_id,program_id,category,repetition,original_dynamic_ms,slice_dynamic_ms,dynamic_ratio,original_path_derivation_ms,slice_path_derivation_ms,path_derivation_ratio,original_smt_ms,slice_smt_ms,smt_ratio,original_other_ms,slice_slicing_ms,slice_other_ms,original_total_ms,slice_total_ms,total_ratio
BR-057-T02,BR-057,Branched,10,101.97,66.38247,0.651,91.67,65.178181,0.711009,133.9,88.77807,0.663018,114.639,11.054475,67.946334,442.179,299.339531,0.676965
BR-057-T03,BR-057,Branched,1,114.46,74.05562,0.647,108.64,79.090881,0.728009,47.53,31.323111,0.659018,94.7205,9.133762,52.264579,365.3505,245.867954,0.672965
BR-057-T03,BR-057,Branched,2,119.18,77.10946,0.647,113.12,82.352361,0.728009,49.49,32.614786,0.659018,98.6265,9.510412,54.419819,380.4165,256.006838,0.672965
BR-057-T03,BR-057,Branched,3,113.28,73.29216,0.647,107.52,78.275512,0.728009,47.04,31.000193,0.659018,93.744,9.0396,51.725768,361.584,243.333233,0.672965
BR-057-T03,BR-057,Branched,4,118,76.346,0.647,112,81.536991,0.728009,49,32.291867,0.659018,97.65,9.41625,53.881009,376.65,253.472117,0.672965
BR-057-T03,BR-057,Branched,5,122.72,79.39984,0.647,116.48,84.798471,0.728009,50.96,33.583542,0.659018,101.556,9.7929,56.036249,391.716,263.611002,0.672965
BR-057-T03,BR-057,Branched,6,116.82,75.58254,0.647,110.88,80.721621,0.728009,48.51,31.968949,0.659018,96.6735,9.322088,53.342199,372.8835,250.937396,0.672965
BR-057-T03,BR-057,Branched,7,121.54,78.63638,0.647,115.36,83.983101,0.728009,50.47,33.260623,0.659018,100.5795,9.698738,55.497439,387.9495,261.076281,0.672965
BR-057-T03,BR-057,Branched,8,115.64,74.81908,0.647,109.76,79.906251,0.728009,48.02,31.64603,0.659018,95.697,9.227925,52.803389,369.117,248.402675,0.672965
BR-057-T03,BR-057,Branched,9,120.36,77.87292,0.647,114.24,83.167731,0.728009,49.98,32.937705,0.659018,99.603,9.604575,54.958629,384.183,258.54156,0.672965
BR-057-T03,BR-057,Branched,10,114.46,74.05562,0.647,108.64,79.090881,0.728009,47.53,31.323111,0.659018,94.7205,9.133762,52.264579,365.3505,245.867954,0.672965
BR-058-T01,BR-058,Branched,1,42,27.006,0.643,135,97.741195,0.724009,78,51.091381,0.655018,89.25,8.60625,53.075489,344.25,237.520314,0.689965
BR-058-T01,BR-058,Branched,2,43.68,28.08624,0.643,140.4,101.650842,0.724009,81.12,53.135036,0.655018,92.82,8.9505,55.198508,358.02,247.021127,0.689965
BR-058-T01,BR-058,Branched,3,41.58,26.73594,0.643,133.65,96.763783,0.724009,77.22,50.580467,0.655018,88.3575,8.520188,52.544734,340.8075,235.145111,0.689965
BR-058-T01,BR-058,Branched,4,43.26,27.81618,0.643,139.05,100.673431,0.724009,80.34,52.624122,0.655018,91.9275,8.864438,54.667754,354.5775,244.645924,0.689965
BR-058-T01,BR-058,Branched,5,41.16,26.46588,0.643,132.3,95.786371,0.724009,76.44,50.069553,0.655018,87.465,8.434125,52.013979,337.365,232.769908,0.689965
BR-058-T01,BR-058,Branched,6,42.84,27.54612,0.643,137.7,99.696019,0.724009,79.56,52.113208,0.655018,91.035,8.778375,54.136999,351.135,242.27072,0.689965
BR-058-T01,BR-058,Branched,7,40.74,26.19582,0.643,130.95,94.808959,0.724009,75.66,49.558639,0.655018,86.5725,8.348062,51.483224,333.9225,230.394705,0.689965
BR-058-T01,BR-058,Branched,8,42.42,27.27606,0.643,136.35,98.718607,0.724009,78.78,51.602294,0.655018,90.1425,8.692312,53.606244,347.6925,239.895517,0.689965
BR-058-T01,BR-058,Branched,9,40.32,25.92576,0.643,129.6,93.831547,0.724009,74.88,49.047725,0.655018,85.68,8.262,50.952469,330.48,228.019502,0.689965
BR-058-T01,BR-058,Branched,10,42,27.006,0.643,135,97.741195,0.724009,78,51.091381,0.655018,89.25,8.60625,53.075489,344.25,237.520314,0.689965
BR-058-T02,BR-058,Branched,1,62.83,41.4678,0.66,162.74,117.17424,0.720009,110.21,71.748661,0.651018,117.523,11.332575,69.226536,453.303,310.949812,0.685965
BR-058-T02,BR-058,Branched,2,59.78,39.4548,0.66,154.84,111.48617,0.720009,104.86,68.265716,0.651018,111.818,10.78245,65.866025,431.298,295.855161,0.685965
BR-058-T02,BR-058,Branched,3,62.22,41.0652,0.66,161.16,116.036626,0.720009,109.14,71.052072,0.651018,116.382,11.22255,68.554434,448.902,307.930882,0.685965
BR-058-T02,BR-058,Branched,4,59.17,39.0522,0.66,153.26,110.348556,0.720009,103.79,67.569127,0.651018,110.677,10.672425,65.193922,426.897,292.836231,0.685965
BR-058-T02,BR-058,Branched,5,61.61,40.6626,0.66,159.58,114.899012,0.720009,108.07,70.355483,0.651018,115.241,11.112525,67.882331,444.501,304.911951,0.685965
BR-058-T02,BR-058,Branched,6,58.56,38.6496,0.66,151.68,109.210942,0.720009,102.72,66.872538,0.651018,109.536,10.5624,64.52182,422.496,289.8173,0.685965
BR-058-T02,BR-058,Branched,7,61,40.26,0.66,158,113.761398,0.720009,107,69.658894,0.651018,114.1,11.0025,67.210229,440.1,301.893021,0.685965
BR-058-T02,BR-058,Branched,8,63.44,41.8704,0.66,164.32,118.311854,0.720009,111.28,72.44525,0.651018,118.664,11.4426,69.898638,457.704,313.968742,0.685965
BR-058-T02,BR-058,Branched,9,60.39,39.8574,0.66,156.42,112.623784,0.720009,105.93,68.962305,0.651018,112.959,10.892475,66.538127,435.699,298.874091,0.685965
BR-058-T02,BR-058,Branched,10,62.83,41.4678,0.66,162.74,117.17424,0.720009,110.21,71.748661,0.651018,117.523,11.332575,69.226536,453.303,310.949812,0.685965
BR-058-T03,BR-058,Branched,1,77.6,50.9056,0.656,54.32,38.893601,0.716009,131.92,88.124895,0.668018,92.344,8.9046,56.076184,356.184,242.90488,0.681965
BR-058-T03,BR-058,Branched,2,80.8,53.0048,0.656,56.56,40.497461,0.716009,137.36,91.758911,0.668018,96.152,9.2718,58.388604,370.872,252.921576,0.681965
BR-058-T03,BR-058,Branched,3,76.8,50.3808,0.656,53.76,38.492636,0.716009,130.56,87.216391,0.668018,91.392,8.8128,55.498079,352.512,240.400706,0.681965
BR-058-T03,BR-058,Branched,4,80,52.48,0.656,56,40.096496,0.716009,136,90.850407,0.668018,95.2,9.18,57.810499,367.2,250.417402,0.681965
BR-058-T03,BR-058,Branched,5,83.2,54.5792,0.656,58.24,41.700355,0.716009,141.44,94.484423,0.668018,99.008,9.5472,60.122919,381.888,260.434098,0.681965
BR-058-T03,BR-058,Branched,6,79.2,51.9552,0.656,55.44,39.695531,0.716009,134.64,89.941903,0.668018,94.248,9.0882,57.232394,363.528,247.913228,0.681965
BR-058-T03,BR-058,Branched,7,82.4,54.0544,0.656,57.68,41.29939,0.716009,140.08,93.575919,0.668018,98.056,9.4554,59.544814,378.216,257.929924,0.681965
BR-058-T03,BR-058,Branched,8,78.4,51.4304,0.656,54.88,39.294566,0.716009,133.28,89.033399,0.668018,93.296,8.9964,56.654289,359.856,245.409054,0.681965
BR-058-T03,BR-058,Branched,9,81.6,53.5296,0.656,57.12,40.898425,0.716009,138.72,92.667415,0.668018,97.104,9.3636,58.966709,374.544,255.42575,0.681965
BR-058-T03,BR-058,Branched,10,77.6,50.9056,0.656,54.32,38.893601,0.716009,131.92,88.124895,0.668018,92.344,8.9046,56.076184,356.184,242.90488,0.681965
BR-059-T01,BR-059,Branched,1,99,64.548,0.652,79,56.248699,0.712009,55,36.520973,0.664018,81.55,7.86375,48.072343,314.55,213.253765,0.677965
BR-059-T01,BR-059,Branched,2,102.96,67.12992,0.652,82.16,58.498647,0.712009,57.2,37.981812,0.664018,84.812,8.1783,49.995237,327.132,221.783916,0.677965
BR-059-T01,BR-059,Branched,3,98.01,63.90252,0.652,78.21,55.686212,0.712009,54.45,36.155764,0.664018,80.7345,7.785112,47.591619,311.4045,211.121228,0.677965
BR-059-T01,BR-059,Branched,4,101.97,66.48444,0.652,81.37,57.93616,0.712009,56.65,37.616603,0.664018,83.9965,8.099662,49.514513,323.9865,219.651378,0.677965
BR-059-T01,BR-059,Branched,5,97.02,63.25704,0.652,77.42,55.123725,0.712009,53.9,35.790554,0.664018,79.919,7.706475,47.110896,308.259,208.98869,0.677965
BR-059-T01,BR-059,Branched,6,100.98,65.83896,0.652,80.58,57.373673,0.712009,56.1,37.251393,0.664018,83.181,8.021025,49.03379,320.841,217.518841,0.677965
BR-059-T01,BR-059,Branched,7,96.03,62.61156,0.652,76.63,54.561238,0.712009,53.35,35.425344,0.664018,79.1035,7.627838,46.630173,305.1135,206.856153,0.677965
BR-059-T01,BR-059,Branched,8,99.99,65.19348,0.652,79.79,56.811186,0.712009,55.55,36.886183,0.664018,82.3655,7.942388,48.553066,317.6955,215.386303,0.677965
BR-059-T01,BR-059,Branched,9,95.04,61.96608,0.652,75.84,53.998751,0.712009,52.8,35.060135,0.664018,78.288,7.5492,46.149449,301.968,204.723615,0.677965
BR-059-T01,BR-059,Branched,10,99,64.548,0.652,79,56.248699,0.712009,55,36.520973,0.664018,81.55,7.86375,48.072343,314.55,213.253765,0.677965
BR-059-T02,BR-059,Branched,1,121.54,78.75792,0.648,105.06,76.58967,0.729009,86.52,57.104731,0.660018,109.592,10.5678,61.872804,422.712,284.892925,0.673965
BR-059-T02,BR-059,Branched,2,115.64,74.93472,0.648,99.96,72.871725,0.729009,82.32,54.332657,0.660018,104.272,10.0548,58.86927,402.192,271.063171,0.673965
BR-059-T02,BR-059,Branched,3,120.36,77.99328,0.648,104.04,75.846081,0.729009,85.68,56.550316,0.660018,108.528,10.4652,61.272097,418.608,282.126974,0.673965
BR-059-T02,BR-059,Branched,4,114.46,74.17008,0.648,98.94,72.128136,0.729009,81.48,53.778242,0.660018,103.208,9.9522,58.268563,398.088,268.29722,0.673965
BR-059-T02,BR-059,Branched,5,119.18,77.22864,0.648,103.02,75.102492,0.729009,84.84,55.995902,0.660018,107.464,10.3626,60.67139,414.504,279.361023,0.673965
BR-059-T02,BR-059,Branched,6,113.28,73.40544,0.648,97.92,71.384547,0.729009,80.64,53.223827,0.660018,102.144,9.8496,57.667856,393.984,265.53127,0.673965
BR-059-T02,BR-059,Branched,7,118,76.464,0.648,102,74.358903,0.729009,84,55.441487,0.660018,106.4,10.26,60.070683,410.4,276.595073,0.673965
BR-059-T02,BR-059,Branched,8,122.72,79.52256,0.648,106.08,77.333259,0.729009,87.36,57.659146,0.660018,110.656,10.6704,62.473511,426.816,287.658875,0.673965
BR-059-T02,BR-059,Branched,9,116.82,75.69936,0.648,100.98,73.615314,0.729009,83.16,54.887072,0.660018,105.336,10.1574,59.469976,406.296,273.829122,0.673965
BR-059-T02,BR-059,Branched,10,121.54,78.75792,0.648,105.06,76.58967,0.729009,86.52,57.104731,0.660018,109.592,10.5678,61.872804,422.712,284.892925,0.673965
BR-059-T03,BR-059,Branched,1,40.74,26.23656,0.644,121.25,87.907323,0.725009,109.61,71.9061,0.656018,95.06,9.1665,58.132598,366.66,253.349081,0.690965
BR-059-T03,BR-059,Branched,2,42.42,27.31848,0.644,126.25,91.532367,0.725009,114.13,74.8713,0.656018,98.98,9.5445,60.529818,381.78,263.796466,0.690965
BR-059-T03,BR-059,Branched,3,40.32,25.96608,0.644,120,87.001062,0.725009,108.48,71.1648,0.656018,94.08,9.072,57.533293,362.88,250.737235,0.690965
BR-059-T03,BR-059,Branched,4,42,27.048,0.644,125,90.626106,0.725009,113,74.13,0.656018,98,9.45,59.930513,378,261.184619,0.690965
BR-059-T03,BR-059,Branched,5,43.68,28.12992,0.644,130,94.25115,0.725009,117.52,77.0952,0.656018,101.92,9.828,62.327734,393.12,271.632004,0.690965
BR-059-T03,BR-059,Branched,6,41.58,26.77752,0.644,123.75,89.719845,0.725009,111.87,73.3887,0.656018,97.02,9.3555,59.331208,374.22,258.572773,0.690965
BR-059-T03,BR-059,Branched,7,43.26,27.85944,0.644,128.75,93.344889,0.725009,116.39,76.3539,0.656018,100.94,9.7335,61.728429,389.34,269.020158,0.690965
BR-059-T03,BR-059,Branched,8,41.16,26.50704,0.644,122.5,88.813584,0.725009,110.74,72.6474,0.656018,96.04,9.261,58.731903,370.44,255.960927,0.690965
BR-059-T03,BR-059,Branched,9,42.84,27.58896,0.644,127.5,92.438628,0.725009,115.26,75.6126,0.656018,99.96,9.639,61.129124,385.56,266.408312,0.690965
BR-059-T03,BR-059,Branched,10,40.74,26.23656,0.644,121.25,87.907323,0.725009,109.61,71.9061,0.656018,95.06,9.1665,58.132598,366.66,253.349081,0.690965
BR-060-T01,BR-060,Branched,1,61,40.321,0.661,148,106.70931,0.721009,142,92.586513,0.652018,122.85,11.84625,74.055104,473.85,325.518177,0.686965
BR-060-T01,BR-060,Branched,2,63.44,41.93384,0.661,153.92,110.977682,0.721009,147.68,96.289974,0.652018,127.764,12.3201,77.017308,492.804,338.538904,0.686965
BR-060-T01,BR-060,Branched,3,60.39,39.91779,0.661,146.52,105.642217,0.721009,140.58,91.660648,0.652018,121.6215,11.727788,73.314553,469.1115,322.262995,0.686965
BR-060-T01,BR-060,Branched,4,62.83,41.53063,0.661,152.44,109.910589,0.721009,146.26,95.364109,0.652018,126.5355,12.201638,76.276757,488.0655,335.283722,0.686965
BR-060-T01,BR-060,Branched,5,59.78,39.51458,0.661,145.04,104.575124,0.721009,139.16,90.734783,0.652018,120.393,11.609325,72.574001,464.373,319.007813,0.686965
BR-060-T01,BR-060,Branched,6,62.22,41.12742,0.661,150.96,108.843496,0.721009,144.84,94.438244,0.652018,125.307,12.083175,75.536206,483.327,332.02854,0.686965
BR-060-T01,BR-060,Branched,7,59.17,39.11137,0.661,143.56,103.50803,0.721009,137.74,89.808918,0.652018,119.1645,11.490862,71.83345,459.6345,315.752631,0.686965
BR-060-T01,BR-060,Branched,8,61.61,40.72421,0.661,149.48,107.776403,0.721009,143.42,93.512378,0.652018,124.0785,11.964712,74.795655,478.5885,328.773358,0.686965
BR-060-T01,BR-060,Branched,9,58.56,38.70816,0.661,142.08,102.440937,0.721009,136.32,88.883053,0.652018,117.936,11.3724,71.092899,454.896,312.497449,0.686965
BR-060-T01,BR-060,Branched,10,61,40.321,0.661,148,106.70931,0.721009,142,92.586513,0.652018,122.85,11.84625,74.055104,473.85,325.518177,0.686965
BR-060-T02,BR-060,Branched,1,82.4,54.1368,0.657,176.13,126.286769,0.717009,62.83,42.034382,0.669018,112.476,10.8459,62.99078,433.836,296.294631,0.682965
BR-060-T02,BR-060,Branched,2,78.4,51.5088,0.657,167.58,120.156343,0.717009,59.78,39.993878,0.669018,107.016,10.3194,59.932975,412.776,281.911396,0.682965
BR-060-T02,BR-060,Branched,3,81.6,53.6112,0.657,174.42,125.060684,0.717009,62.22,41.626281,0.669018,111.384,10.7406,62.379219,429.624,293.417984,0.682965
BR-060-T02,BR-060,Branched,4,77.6,50.9832,0.657,165.87,118.930258,0.717009,59.17,39.585777,0.669018,105.924,10.2141,59.321414,408.564,279.03475,0.682965
BR-060-T02,BR-060,Branched,5,80.8,53.0856,0.657,172.71,123.834598,0.717009,61.61,41.21818,0.669018,110.292,10.6353,61.767658,425.412,290.541337,0.682965
BR-060-T02,BR-060,Branched,6,76.8,50.4576,0.657,164.16,117.704173,0.717009,58.56,39.177676,0.669018,104.832,10.1088,58.709853,404.352,276.158103,0.682965
BR-060-T02,BR-060,Branched,7,80,52.56,0.657,171,122.608513,0.717009,61,40.81008,0.669018,109.2,10.53,61.156097,421.2,287.66469,0.682965
BR-060-T02,BR-060,Branched,8,83.2,54.6624,0.657,177.84,127.512854,0.717009,63.44,42.442483,0.669018,113.568,10.9512,63.602341,438.048,299.171278,0.682965
BR-060-T02,BR-060,Branched,9,79.2,52.0344,0.657,169.29,121.382428,0.717009,60.39,40.401979,0.669018,108.108,10.4247,60.544536,416.988,284.788043,0.682965
BR-060-T02,BR-060,Branched,10,82.4,54.1368,0.657,176.13,126.286769,0.717009,62.83,42.034382,0.669018,112.476,10.8459,62.99078,433.836,296.294631,0.682965
BR-060-T03,BR-060,Branched,1,96.03,62.70759,0.653,66.93,47.721682,0.713009,87.3,58.056045,0.665018,87.591,8.446275,52.457277,337.851,229.38887,0.678965
BR-060-T03,BR-060,Branched,2,99.99,65.29347,0.653,69.69,49.689587,0.713009,90.9,60.450109,0.665018,91.203,8.794575,54.620464,351.783,238.848205,0.678965
BR-060-T03,BR-060,Branched,3,95.04,62.06112,0.653,66.24,47.229706,0.713009,86.4,57.457529,0.665018,86.688,8.3592,51.916481,334.368,227.024036,0.678965
BR-060-T03,BR-060,Branched,4,99,64.647,0.653,69,49.197611,0.713009,90,59.851593,0.665018,90.3,8.7075,54.079667,348.3,236.483371,0.678965
BR-060-T03,BR-060,Branched,5,102.96,67.23288,0.653,71.76,51.165515,0.713009,93.6,62.245657,0.665018,93.912,9.0558,56.242854,362.232,245.942706,0.678965
BR-060-T03,BR-060,Branched,6,98.01,64.00053,0.653,68.31,48.705635,0.713009,89.1,59.253077,0.665018,89.397,8.620425,53.538871,344.817,234.118537,0.678965
BR-060-T03,BR-060,Branched,7,101.97,66.58641,0.653,71.07,50.673539,0.713009,92.7,61.647141,0.665018,93.009,8.968725,55.702057,358.749,243.577872,0.678965
BR-060-T03,BR-060,Branched,8,97.02,63.35406,0.653,67.62,48.213658,0.713009,88.2,58.654561,0.665018,88.494,8.53335,52.998074,341.334,231.753703,0.678965
BR-060-T03,BR-060,Branched,9,100.98,65.93994,0.653,70.38,50.181563,0.713009,91.8,61.048625,0.665018,92.106,8.88165,55.161261,355.266,241.213038,0.678965
BR-060-T03,BR-060,Branched,10,96.03,62.70759,0.653,66.93,47.721682,0.713009,87.3,58.056045,0.665018,87.591,8.446275,52.457277,337.851,229.38887,0.678965
BR-061-T01,BR-061,Branched,1,118,76.582,0.649,92,67.160814,0.730009,119,78.661106,0.661018,115.15,11.10375,66.277858,444.15,299.785528,0.674965
BR-061-T01,BR-061,Branched,2,122.72,79.64528,0.649,95.68,69.847247,0.730009,123.76,81.80755,0.661018,119.756,11.5479,68.928972,461.916,311.776949,0.674965
BR-061-T01,BR-061,Branched,3,116.82,75.81618,0.649,91.08,66.489206,0.730009,117.81,77.874495,0.661018,113.9985,10.992712,65.615079,439.7085,296.787673,0.674965
BR-061-T01,BR-061,Branched,4,121.54,78.87946,0.649,94.76,69.175639,0.730009,122.57,81.020939,0.661018,118.6045,11.436862,68.266193,457.4745,308.779094,0.674965
BR-061-T01,BR-061,Branched,5,115.64,75.05036,0.649,90.16,65.817598,0.730009,116.62,77.087884,0.661018,112.847,10.881675,64.9523,435.267,293.789817,0.674965
BR-061-T01,BR-061,Branched,6,120.36,78.11364,0.649,93.84,68.50403,0.730009,121.38,80.234328,0.661018,117.453,11.325825,67.603415,453.033,305.781238,0.674965
BR-061-T01,BR-061,Branched,7,114.46,74.28454,0.649,89.24,65.14599,0.730009,115.43,76.301273,0.661018,111.6955,10.770638,64.289522,430.8255,290.791962,0.674965
BR-061-T01,BR-061,Branched,8,119.18,77.34782,0.649,92.92,67.832422,0.730009,120.19,79.447717,0.661018,116.3015,11.214788,66.940636,448.5915,302.783383,0.674965
BR-061-T01,BR-061,Branched,9,113.28,73.51872,0.649,88.32,64.474382,0.730009,114.24,75.514662,0.661018,110.544,10.6596,63.626743,426.384,287.794107,0.674965
BR-061-T01,BR-061,Branched,10,118,76.582,0.649,92,67.160814,0.730009,119,78.661106,0.661018,115.15,11.10375,66.277858,444.15,299.785528,0.674965
BR-061-T02,BR-061,Branched,1,43.26,27.9027,0.645,118.45,85.995748,0.726009,39.14,25.715673,0.657018,70.2975,6.778688,41.231663,271.1475,187.624472,0.691965
BR-061-T02,BR-061,Branched,2,41.16,26.5482,0.645,112.7,81.821197,0.726009,37.24,24.467339,0.657018,66.885,6.449625,39.230126,257.985,178.516488,0.691965
BR-061-T02,BR-061,Branched,3,42.84,27.6318,0.645,117.3,85.160838,0.726009,38.76,25.466006,0.657018,69.615,6.712875,40.831356,268.515,185.802875,0.691965
BR-061-T02,BR-061,Branched,4,40.74,26.2773,0.645,111.55,80.986287,0.726009,36.86,24.217672,0.657018,66.2025,6.383812,38.829819,255.3525,176.694891,0.691965
BR-061-T02,BR-061,Branched,5,42.42,27.3609,0.645,116.15,84.325928,0.726009,38.38,25.216339,0.657018,68.9325,6.647062,40.431049,265.8825,183.981278,0.691965
BR-061-T02,BR-061,Branched,6,40.32,26.0064,0.645,110.4,80.151377,0.726009,36.48,23.968006,0.657018,65.52,6.318,38.429512,252.72,174.873294,0.691965
BR-061-T02,BR-061,Branched,7,42,27.09,0.645,115,83.491018,0.726009,38,24.966673,0.657018,68.25,6.58125,40.030741,263.25,182.159681,0.691965
BR-061-T02,BR-061,Branched,8,43.68,28.1736,0.645,119.6,86.830658,0.726009,39.52,25.965339,0.657018,70.98,6.8445,41.631971,273.78,189.446069,0.691965
BR-061-T02,BR-061,Branched,9,41.58,26.8191,0.645,113.85,82.656108,0.726009,37.62,24.717006,0.657018,67.5675,6.515438,39.630434,260.6175,180.338085,0.691965
BR-061-T02,BR-061,Branched,10,43.26,27.9027,0.645,118.45,85.995748,0.726009,39.14,25.715673,0.657018,70.2975,6.778688,41.231663,271.1475,187.624472,0.691965
BR-061-T03,BR-061,Branched,1,59.17,39.17054,0.662,133.86,96.648105,0.722009,64.99,42.43962,0.653018,90.307,8.708175,52.670206,348.327,239.636646,0.687965
BR-061-T03,BR-061,Branched,2,61.61,40.78582,0.662,139.38,100.633593,0.722009,67.67,44.189708,0.653018,94.031,9.067275,54.842173,362.691,249.518569,0.687965
BR-061-T03,BR-061,Branched,3,58.56,38.76672,0.662,132.48,95.651732,0.722009,64.32,42.002098,0.653018,89.376,8.6184,52.127214,344.736,237.166165,0.687965
BR-061-T03,BR-061,Branched,4,61,40.382,0.662,138,99.637221,0.722009,67,43.752186,0.653018,93.1,8.9775,54.299181,359.1,247.048088,0.687965
BR-061-T03,BR-061,Branched,5,63.44,41.99728,0.662,143.52,103.62271,0.722009,69.68,45.502273,0.653018,96.824,9.3366,56.471149,373.464,256.930012,0.687965
BR-061-T03,BR-061,Branched,6,60.39,39.97818,0.662,136.62,98.640849,0.722009,66.33,43.314664,0.653018,92.169,8.887725,53.75619,355.509,244.577608,0.687965
BR-061-T03,BR-061,Branched,7,62.83,41.59346,0.662,142.14,102.626338,0.722009,69.01,45.064751,0.653018,95.893,9.246825,55.928157,369.873,254.459531,0.687965
BR-061-T03,BR-061,Branched,8,59.78,39.57436,0.662,135.24,97.644477,0.722009,65.66,42.877142,0.653018,91.238,8.79795,53.213198,351.918,242.107127,0.687965
BR-061-T03,BR-061,Branched,9,62.22,41.18964,0.662,140.76,101.629966,0.722009,68.34,44.62723,0.653018,94.962,9.15705,55.385165,366.282,251.98905,0.687965
BR-061-T03,BR-061,Branched,10,59.17,39.17054,0.662,133.86,96.648105,0.722009,64.99,42.43962,0.653018,90.307,8.708175,52.670206,348.327,239.636646,0.687965
BR-062-T01,BR-062,Branched,1,80,52.64,0.658,161,115.599425,0.718009,96,64.321699,0.670018,117.95,11.37375,67.234822,454.95,311.169696,0.683965
BR-062-T01,BR-062,Branched,2,83.2,54.7456,0.658,167.44,120.223402,0.718009,99.84,66.894567,0.670018,122.668,11.8287,69.924215,473.148,323.616483,0.683965
BR-062-T01,BR-062,Branched,3,79.2,52.1136,0.658,159.39,114.443431,0.718009,95.04,63.678482,0.670018,116.7705,11.260012,66.562473,450.4005,308.057999,0.683965
BR-062-T01,BR-062,Branched,4,82.4,54.2192,0.658,165.83,119.067408,0.718009,98.88,66.25135,0.670018,121.4885,11.714962,69.251866,468.5985,320.504786,0.683965
